"Timestamp","Platform","Pizzas [1]","Pizzas [2]","Pizzas [3]","Extra Topping","Preparation Time (Minutes)"
"2024/03/02 7:00:39 pm EET","Uber","Champ","","","Kamogelo M","9"
"2024/03/02 7:01:09 pm EET","Uber","Margie;Champ","","","Unathi G","13"
"2024/03/02 7:01:42 pm EET","Uber","Pig n Paradise;Lekker'izza","","","Katherine M","13"
"2024/03/02 7:08:31 pm EET","Window","Mish-Mash;Mushroom Cloud","","","Karabo ","15"
"2024/03/02 7:11:06 pm EET","Window","Margie;Sausage Party;Lekker'izza","","","Broh","10"
"2024/03/02 7:13:17 pm EET","Uber","Champ","","","Nico V","8"
"2024/03/02 7:14:03 pm EET","Uber","Margie","","","Lauren F","9"
"2024/03/02 7:16:41 pm EET","Window","Margie","","","Add bacon & extra cheese","15"
"2024/03/02 7:22:10 pm EET","Uber","Margie;Zesty Zucchini","Zesty Zucchini","","Mazeeda K","9"
"2024/03/02 7:29:40 pm EET","Window","Margie;Zesty Zucchini","","","Guy","10"
"2024/03/02 7:32:10 pm EET","Uber","Champ;Vegan Harvest;Mushroom Cloud;Lekker'izza","","","Viaan P","19"
"2024/03/02 7:34:54 pm EET","Uber","Vegan Harvest","","","Hilette W","15"
"2024/03/02 7:40:11 pm EET","Uber","Margie;Champ;Spud","","","Kiyarah P","20"
"2024/03/02 8:25:28 pm EET","","Margie;Lekker'izza","","","Wastage","1"
"2024/03/03 11:10:27 am EET","Window","","","","10x dough balls","1"
"2024/03/03 12:08:59 pm EET","Window","Champ","Champ","","Sam","10"
"2024/03/03 12:38:43 pm EET","Uber","Champ","","","Jayson D","12"
"2024/03/03 12:49:27 pm EET","Window","Margie;Champ","","","Family","10"
"2024/03/03 12:52:13 pm EET","Window","Pig n Paradise;Mish-Mash","","","Family","10"
"2024/03/03 12:55:02 pm EET","Window","","","","1x Chilli Oil Bottle","1"
"2024/03/03 1:22:00 pm EET","Window","Champ","","","Leone","10"
"2024/03/03 2:36:22 pm EET","Window","Sausage Party;Lekker'izza","Lekker'izza","","Mushroom instead of chorizo","10"
"2024/03/03 3:04:56 pm EET","Uber","Champ;Pig n Paradise;Mish-Mash","","","Dylan V","24"
"2024/03/03 4:05:34 pm EET","Window","Champ","","","Sir","10"
"2024/03/03 4:06:59 pm EET","Window","Spud","","","Couple A","10"
"2024/03/03 4:10:45 pm EET","Uber","Mushroom Cloud;Spud","","","Soraya P","23"
"2024/03/03 4:19:20 pm EET","Uber","Mushroom Cloud","","","Drikus D","16"
"2024/03/03 4:24:29 pm EET","Uber","Champ;Pig n Paradise","","","Leslene P","23"
"2024/03/03 4:48:53 pm EET","Window","Sunshine Margherita","","","Sir ( onions+ mushrooms)","10"
"2024/03/03 5:03:22 pm EET","","Margie;Champ;Mish-Mash;Sausage Party","","","Robert","26"
"2024/03/03 5:04:28 pm EET","Uber","Pig n Paradise;Mish-Mash","","","Marc A","10"
"2024/03/03 5:10:51 pm EET","Window","Pig n Paradise;Build Your Own;Lekker'izza","","","Add parma ham & mushrooms (BYO)","25"
"2024/03/03 5:21:15 pm EET","Window","Margie","Margie","","Sir(+olives on both)","8"
"2024/03/03 5:23:47 pm EET","Uber","Pig n Paradise;Mish-Mash","","","Caitlin D","10"
"2024/03/03 5:37:28 pm EET","Uber","Spud","","","Muthu M","10"
"2024/03/03 5:50:35 pm EET","Uber","Mish-Mash","","","Brendon B","17"
"2024/03/03 6:09:29 pm EET","Uber","Champ","","","Robyn D","11"
"2024/03/03 6:13:41 pm EET","Uber","Champ;Mish-Mash","","","Carmen","20"
"2024/03/03 6:14:19 pm EET","Uber","Pig n Paradise;Mish-Mash","","","Elsa D","13"
"2024/03/03 6:23:05 pm EET","Uber","Champ","","","Helen H","10"
"2024/03/03 6:28:33 pm EET","Window","","","","1x Chilli Oil Bottle","1"
"2024/03/03 6:30:27 pm EET","Uber","Champ;Mish-Mash","","","Zachary K","19"
"2024/03/03 7:01:28 pm EET","Uber","Pig n Paradise","","","Renier S","11"
"2024/03/03 7:05:33 pm EET","Uber","Champ;Lekker'izza","","","Kaki J","13"
"2024/03/03 7:16:59 pm EET","Uber","Champ","","","William G","14"
"2024/03/03 7:50:02 pm EET","Window","Champ","","","Cynthia","25"
"2024/03/03 8:07:19 pm EET","Window","Pig n Paradise","","","Sir","7"
"2024/03/03 8:23:41 pm EET","Uber","Mushroom Cloud;Lekker'izza","","","Armandt G","21"
"2024/03/03 8:38:04 pm EET","","Champ;Pig n Paradise","","","Wastage","1"
"2024/03/04 2:42:58 pm EET","Uber","Champ","Champ","","Mellanie V","19"
"2024/03/04 3:04:54 pm EET","Uber","Pig n Paradise","Pig n Paradise","","Lauren V","15"
"2024/03/04 5:46:04 pm EET","Uber","Champ;Pig n Paradise;Lekker'izza","Champ;Pig n Paradise;Lekker'izza","","Laure","20"
"2024/03/04 5:49:40 pm EET","Window","","","","1x pizz slice","1"
"2024/03/04 6:02:21 pm EET","","Pig n Paradise;Vegan Harvest","",""," Couple A","10"
"2024/03/04 6:04:40 pm EET","Window","Pig n Paradise","","","Son","10"
"2024/03/04 6:05:52 pm EET","Window","Pig n Paradise","","","Extra cheese & feta","10"
"2024/03/04 6:08:11 pm EET","Uber","Mish-Mash","","","Theo L","18"
"2024/03/04 6:08:53 pm EET","Uber","Mish-Mash","Mish-Mash","","Theo L","17"
"2024/03/04 6:16:14 pm EET","Uber","Pig n Paradise","","","Kelly S","22"
"2024/03/04 6:20:56 pm EET","Uber","Margie;Spud","","","Ralph K","16"
"2024/03/04 6:43:45 pm EET","Uber","Champ","","","Louis V","13"
"2024/03/04 7:00:10 pm EET","Uber","Margie;Sausage Party","","","Daniel B","13"
"2024/03/04 7:02:57 pm EET","Uber","Mushroom Cloud","","","Kirsten N","10"
"2024/03/04 7:13:48 pm EET","Uber","Pig n Paradise","","","Sandi G","5"
"2024/03/04 7:19:12 pm EET","Uber","Champ;Pig n Paradise;Mushroom Cloud","","","Sonja L","12"
"2024/03/04 7:46:25 pm EET","Uber","Margie;Mushroom Cloud","","","Damien F","12"
"2024/03/04 7:55:35 pm EET","Uber","Champ","","","Sandi G","11"
"2024/03/04 8:41:37 pm EET","Uber","Lekker'izza","","","Ane B","5"
"2024/03/04 8:42:20 pm EET","Wastage","Vegan Harvest","","","","1"
"2024/03/05 12:34:26 pm EET","Uber","Champ","Champ","","Trevor B","14"
"2024/03/05 12:34:59 pm EET","Uber","Margie;Lekker'izza","","","Daniel K","2"
"2024/03/05 12:48:21 pm EET","Window","Margie","Margie","Margie","Caroline (add  pineapple)","10"
"2024/03/05 12:51:09 pm EET","Uber","Champ;Vegan Harvest;Spud;Sunshine Margherita","Champ","","Mignon F","6"
"2024/03/05 12:51:53 pm EET","Uber","Champ;Pig n Paradise;Sunshine Margherita","Champ;Pig n Paradise;Sunshine Margherita","","Muller Y","13"
"2024/03/05 1:21:24 pm EET","Uber","Pig n Paradise","Pig n Paradise","","Jasmine G","17"
"2024/03/05 1:39:24 pm EET","Window","Champ","","","Sir","8"
"2024/03/05 1:57:52 pm EET","Uber","Sunshine Margherita","Sunshine Margherita","","Kagiso M","12"
"2024/03/05 1:58:35 pm EET","Uber","Margie","","","Jabulani N","10"
"2024/03/05 2:24:54 pm EET","Uber","Spud","Spud","","Reagan P","9"
"2024/03/05 3:01:49 pm EET","Uber","Champ;Spud","Champ;Spud","","Koto C","15"
"2024/03/05 3:53:04 pm EET","Window","Mish-Mash","","","Mam","7"
"2024/03/05 4:27:57 pm EET","Uber","Margie;Mushroom Cloud;Spud","","","Melita S","13"
"2024/03/05 4:32:00 pm EET","Window","Margie;Mushroom Cloud","","","Andrew Parker","10"
"2024/03/05 5:16:54 pm EET","Window","Mish-Mash;Poppa's;Sunshine Margherita","","","Sir","10"
"2024/03/05 5:38:11 pm EET","Uber","Mish-Mash","","","Johan L","11"
"2024/03/05 5:40:53 pm EET","Window","Mushroom Cloud","","","Kevin","10"
"2024/03/05 5:49:23 pm EET","Window","Build Your Own;Lekker'izza","","","Pepperoni, mushrooms & olives & fig ","10"
"2024/03/05 5:50:07 pm EET","Window","Margie","","","Kevin","10"
"2024/03/05 5:54:25 pm EET","Uber","Spud","","","Daryl K","7"
"2024/03/05 5:55:07 pm EET","Uber","Spud","","","Muthu M","9"
"2024/03/05 6:03:44 pm EET","Uber","Pig n Paradise;Mish-Mash","","","Darryl K","7"
"2024/03/05 6:04:19 pm EET","Uber","Champ","","","Melinda T","8"
"2024/03/05 6:14:18 pm EET","Uber","Mish-Mash","","","Tayo E","11"
"2024/03/05 6:31:33 pm EET","Uber","Margie;Champ","","","Lechelle G","10"
"2024/03/05 6:32:09 pm EET","Window","Pig n Paradise","","","Sean","10"
"2024/03/05 6:45:05 pm EET","Uber","Margie","","","Ahmed B","12"
"2024/03/05 7:02:06 pm EET","Window","Vegan Harvest;Lekker'izza","","","Neel","10"
"2024/03/05 7:07:45 pm EET","Window","Lekker'izza","","","Luke (gym platinum)","20"
"2024/03/05 7:08:14 pm EET","Uber","Champ","","","Sbu S","8"
"2024/03/05 7:30:24 pm EET","Uber","Pig n Paradise;Zesty Zucchini","","","Geoff b","11"
"2024/03/05 7:46:56 pm EET","Uber","Champ;Pig n Paradise","","","Benedetta M","11"
"2024/03/05 7:49:53 pm EET","","Champ;Mushroom Cloud","","","Nikhi T ","11"
"2024/03/05 8:07:37 pm EET","Window","Vegan Harvest","","","Sir","8"
"2024/03/05 8:08:02 pm EET","Uber","Sunshine Margherita","","","Mam","8"
"2024/03/05 8:27:05 pm EET","Window","","","","1x pizza slice","1"
"2024/03/05 8:27:43 pm EET","Window","","","","1x Chilli Oil Bottle","1"
"2024/03/06 11:52:23 am EET","Window","Spud;Sunshine Margherita","","","Mam","10"
"2024/03/06 12:57:28 pm EET","Window","Mushroom Cloud","","","Lady(Spud)","10"
"2024/03/06 12:58:16 pm EET","Window","Mish-Mash;Sausage Party","","","Sir","13"
"2024/03/06 12:58:46 pm EET","Uber","Champ","Champ","","Mmatshelo","7"
"2024/03/06 1:33:32 pm EET","Window","","","","Lady ×2Slices","1"
"2024/03/06 1:34:13 pm EET","Window","","","","Jane×2Slice","1"
"2024/03/06 1:45:57 pm EET","Uber","Champ","Champ","","Nardus H","18"
"2024/03/06 2:46:36 pm EET","Uber","Pig n Paradise","Pig n Paradise","","Luyanda m","10"
"2024/03/06 2:47:55 pm EET","Window","Owen","","","Mpumi ","10"
"2024/03/06 2:52:17 pm EET","Uber","Spud","Spud","","Shante L","10"
"2024/03/06 3:08:59 pm EET","Uber","Sunshine Margherita","Sunshine Margherita","","Malesela M","1"
"2024/03/06 3:27:11 pm EET","Uber","Champ;Pig n Paradise","Champ;Pig n Paradise","","Samantha A","10"
"2024/03/06 4:56:29 pm EET","Window","Champ","","","Ladies","7"
"2024/03/06 5:05:15 pm EET","Window","Champ","","","Family","1"
"2024/03/06 5:17:14 pm EET","Uber","Margie;Mushroom Cloud","Margie","","Craig S","21"
"2024/03/06 5:20:42 pm EET","Window","Poppa's;Sunshine Margherita","","","Elta ","1"
"2024/03/06 5:21:33 pm EET","Uber","Margie;Champ","Margie","","Cameron M","22"
"2024/03/06 5:58:21 pm EET","","Pig n Paradise;Sunshine Margherita","","","Mitch","30"
"2024/03/06 5:59:37 pm EET","Uber","Margie","Margie","","Hayley S","12"
"2024/03/06 6:00:32 pm EET","Window","Lekker'izza","","","Ryan","10"
"2024/03/06 6:12:52 pm EET","Uber","Mish-Mash","","","Santa G","1"
"2024/03/06 6:18:35 pm EET","Uber","Champ;Pig n Paradise","","","No spring onion","10"
"2024/03/06 6:28:57 pm EET","Uber","Champ","","","Add some chili oil","10"
"2024/03/06 6:31:55 pm EET","Window","Margie;Mushroom Cloud","Mushroom Cloud","Mushroom Cloud","Milo","15"
"2024/03/06 6:33:46 pm EET","Uber","Lekker'izza","","","Linden ","10"
"2024/03/06 6:38:48 pm EET","Uber","Champ;Spud","","","Stuart N","11"
"2024/03/06 6:52:10 pm EET","Uber","Mushroom Cloud","","","Andrea M","9"
"2024/03/06 7:04:36 pm EET","Uber","Margie","","","Kim T","11"
"2024/03/06 7:07:40 pm EET","Mr Delivery","Margie;Champ;Mish-Mash","","","Mr D","19"
"2024/03/06 7:25:50 pm EET","Uber","Margie;Lekker'izza","","","Tayt C","11"
"2024/03/06 7:39:59 pm EET","Uber","Champ;Vegan Harvest;Mushroom Cloud","Champ","","John V","9"
"2024/03/06 8:30:29 pm EET","Wastage","Margie","","","Wastage+ 1 For Display","1"
"2024/03/07 12:47:04 pm EET","Window","Mish-Mash;Mushroom Cloud","","","","10"
"2024/03/07 12:47:39 pm EET","Window","","","","2slices","10"
"2024/03/07 1:03:52 pm EET","Window","","","","Gentlemen (Veg Special )","6"
"2024/03/07 1:19:29 pm EET","","Sunshine Margherita","Sunshine Margherita","","Jess W","12"
"2024/03/07 1:50:02 pm EET","Window","Champ;Sunshine Margherita","","","Lady","1"
"2024/03/07 1:50:47 pm EET","Uber","Champ;Sunshine Margherita","Champ;Sunshine Margherita","","Melissa S","16"
"2024/03/07 1:57:02 pm EET","Uber","Champ","Champ","","Zander H","10"
"2024/03/07 2:29:51 pm EET","Uber","Pig n Paradise","Pig n Paradise","","Coenrad H","1"
"2024/03/07 4:03:39 pm EET","Uber","Champ;Sunshine Margherita","","","Nate S","22"
"2024/03/07 4:30:47 pm EET","Window","Margie;Champ","","","Lady","1"
"2024/03/07 5:18:57 pm EET","Window","Margie","","","Lady +cooldrink","1"
"2024/03/07 5:20:09 pm EET","Uber","Mushroom Cloud","","","Kavir V","18"
"2024/03/07 5:39:02 pm EET","Mr Delivery","Margie;Pig n Paradise","","","Mr D","19"
"2024/03/07 5:40:42 pm EET","Uber","Margie","","","Cornelia A","20"
"2024/03/07 5:47:09 pm EET","","Mish-Mash;Lekker'izza","","","Camila","73"
"2024/03/07 5:47:44 pm EET","Uber","Lekker'izza","","","Zack T","21"
"2024/03/07 5:55:48 pm EET","Uber","Mushroom Cloud","","","Danyaal M","10"
"2024/03/07 6:34:44 pm EET","Window","Margie;Spud","","","Luis","10"
"2024/03/07 6:35:22 pm EET","Uber","Margie;Champ;Spud","Margie","","Shaun V","24"
"2024/03/07 7:01:18 pm EET","Window","Mish-Mash","","","Sir","7"
"2024/03/07 7:08:16 pm EET","","Pig n Paradise","","","Luke L ","10"
"2024/03/07 8:14:19 pm EET","Uber","Champ","","","Jamel N","19"
"2024/03/07 8:31:45 pm EET","Test","Margie","","","","2"
"2024/03/08 11:43:34 am EET","Window","Pig n Paradise","","","Shirely","10"
"2024/03/08 12:11:28 pm EET","Window","Pig n Paradise","","","Ashley","10"
"2024/03/08 12:12:39 pm EET","Window","Build Your Own","","","Add bacon, feta, pepperdews & chorizo","12"
"2024/03/08 12:19:12 pm EET","Uber","Pig n Paradise;Mushroom Cloud","","","Alex S","24"
"2024/03/08 12:44:31 pm EET","Window","Lekker'izza","","","Couple","8"
"2024/03/08 1:08:46 pm EET","Window","","","","Sir ( Veg Special)","1"
"2024/03/08 1:24:06 pm EET","Window","Lekker'izza","","","Lady","7"
"2024/03/08 1:38:36 pm EET","Uber","Champ;Sunshine Margherita","","","Merwelene V","21"
"2024/03/08 1:44:37 pm EET","Uber","Lekker'izza","","","Craig t","14"
"2024/03/08 1:52:53 pm EET","Window","Margie;Zesty Zucchini","","","Mam","7"
"2024/03/08 2:11:23 pm EET","Window","","","","1x Veggie Special","8"
"2024/03/08 3:21:28 pm EET","Uber","Margie","","","Kaelin","19"
"2024/03/08 3:52:53 pm EET","Uber","Margie;Champ;Mish-Mash","Margie;Champ;Mish-Mash","Margie;Champ","David K","19"
"2024/03/08 3:53:49 pm EET","Window","","","","Veg special","7"
"2024/03/08 3:54:56 pm EET","Uber","Champ","","","Tori C","10"
"2024/03/08 4:05:22 pm EET","Uber","Mushroom Cloud","","","Kamen P","16"
"2024/03/08 4:41:03 pm EET","Window","Margie;Pig n Paradise;Sunshine Margherita","","","Add bacon feta on margie","10"
"2024/03/08 4:41:38 pm EET","Window","Margie;Spud;Sunshine Margherita","","","Sir","13"
"2024/03/08 4:58:56 pm EET","Uber","Champ;Pig n Paradise","","","Karl P","23"
"2024/03/08 5:11:54 pm EET","Uber","Margie;Spud;Sunshine Margherita","","","Kimberely K","22"
"2024/03/08 5:22:35 pm EET","Uber","Margie","","","Thomas B","15"
"2024/03/08 5:30:55 pm EET","Uber","Margie;Pig n Paradise","","","Dayne","22"
"2024/03/08 5:31:30 pm EET","Uber","Mish-Mash","","","Lara","16"
"2024/03/08 5:36:06 pm EET","Window","Champ;Pig n Paradise","","","Steven","23"
"2024/03/08 5:41:11 pm EET","Window","Margie;Lekker'izza","","","Claudia (crispy margie)","15"
"2024/03/08 5:43:54 pm EET","Uber","Pig n Paradise;Lekker'izza","","","Judith","21"
"2024/03/08 5:49:33 pm EET","Mr Delivery","Margie;Champ","","","","20"
"2024/03/08 6:00:32 pm EET","Window","Mushroom Cloud","","","2 ladies. Half champ and half mushroom cloud with pepperoni","10"
"2024/03/08 6:03:36 pm EET","Uber","Margie;Spud;Sunshine Margherita","","","Stafford","22"
"2024/03/08 6:04:22 pm EET","Uber","Champ;Spud;Lekker'izza","","","Johlee","23"
"2024/03/08 6:05:00 pm EET","Uber","Margie;Pig n Paradise","","","Jayson","19"
"2024/03/08 6:06:32 pm EET","","Margie;Mushroom Cloud;Sausage Party","","","Lady. Mushroom cloud no tomato paste","10"
"2024/03/08 6:07:33 pm EET","Uber","Margie;Champ","","","James","20"
"2024/03/08 6:10:08 pm EET","Uber","Margie","","","Marly","20"
"2024/03/08 6:13:48 pm EET","Uber","Pig n Paradise","","","Carlami","23"
"2024/03/08 6:14:47 pm EET","Uber","Mushroom Cloud;Lekker'izza","","","Stiaan","24"
"2024/03/08 6:15:25 pm EET","Uber","Margie;Mish-Mash;Spud","","","Bianca","24"
"2024/03/08 6:16:44 pm EET","Uber","Champ","Champ","","Marono","24"
"2024/03/08 6:22:35 pm EET","Window","Sunshine Margherita","","","Sir","7"
"2024/03/08 6:23:05 pm EET","Uber","Pig n Paradise;Mushroom Cloud","","","Matthew","22"
"2024/03/08 6:27:38 pm EET","","Margie","","","Lisa r","17"
"2024/03/08 6:34:35 pm EET","Window","Vegan Harvest","","","Emmarie","10"
"2024/03/08 6:39:17 pm EET","Uber","Pig n Paradise;Mish-Mash","","","Steven L","16"
"2024/03/08 6:40:27 pm EET","","Pig n Paradise","","","Mpho m","14"
"2024/03/08 6:46:59 pm EET","Uber","Margie;Sunshine Margherita","Sunshine Margherita","","Johanna S (chilli oil on margie)","21"
"2024/03/08 6:48:01 pm EET","Uber","Margie;Mushroom Cloud","","","Debbie F (no basil)","14"
"2024/03/08 6:48:25 pm EET","Uber","Mish-Mash","","","Andrew P","14"
"2024/03/08 6:50:44 pm EET","Uber","Margie;Mushroom Cloud;Spud","","","Leon","24"
"2024/03/08 6:56:49 pm EET","Window","Margie;Spud","","","Sarah extra cheese on maggie","10"
"2024/03/08 6:58:36 pm EET","Window","Vegan Harvest","","","Lisa","7"
"2024/03/08 6:59:21 pm EET","Window","Pig n Paradise","","","Samanth","7"
"2024/03/08 7:01:36 pm EET","Window","Vegan Harvest;Lekker'izza","","","Sasha vegan no mushrooms and lekker no chiriza","7"
"2024/03/08 7:02:10 pm EET","Window","Sunshine Margherita","","","Flo","7"
"2024/03/08 7:02:57 pm EET","Window","Sunshine Margherita","","","Veg special","7"
"2024/03/08 7:04:21 pm EET","Uber","Pig n Paradise","","","Pippa t","16"
"2024/03/08 7:04:47 pm EET","Uber","Champ;Pig n Paradise","","","Chris b","20"
"2024/03/08 7:05:18 pm EET","Uber","Champ","","","Daniella","15"
"2024/03/08 7:05:45 pm EET","Uber","Sunshine Margherita","","","Kelly c","26"
"2024/03/08 7:06:46 pm EET","Uber","Pig n Paradise;Mish-Mash;Mushroom Cloud","","","Candice","28"
"2024/03/08 7:07:42 pm EET","Uber","Mish-Mash;Mushroom Cloud","","","Alexandra","4"
"2024/03/08 7:19:36 pm EET","Uber","Pig n Paradise","Pig n Paradise","","Marno","25"
"2024/03/08 7:24:51 pm EET","Window","Vegan Harvest","","","No mushroom, add feta","10"
"2024/03/08 7:30:48 pm EET","Window","Vegan Harvest","","","Creatory ","10"
"2024/03/08 7:32:19 pm EET","Window","Mushroom Cloud","","","Half mush/half spud & 1veggie special","10"
"2024/03/08 7:35:09 pm EET","Window","Margie;Sausage Party;Lekker'izza","","","Sir","10"
"2024/03/08 7:42:42 pm EET","Uber","Pig n Paradise","Pig n Paradise","","Terrenace","19"
"2024/03/08 7:51:07 pm EET","Uber","Margie;Champ;Pig n Paradise","","","Jurg","22"
"2024/03/08 7:53:16 pm EET","Uber","Margie;Pig n Paradise;Poppa's","","","Sinead","22"
"2024/03/08 7:54:43 pm EET","","Lekker'izza","","","SJ N","19"
"2024/03/08 7:58:37 pm EET","Uber","Champ","","","Joshua l","14"
"2024/03/08 8:11:44 pm EET","Uber","Pig n Paradise;Mish-Mash","","","Johan","15"
"2024/03/08 8:23:03 pm EET","Uber","Champ;Mish-Mash","","","17",""
"2024/03/08 8:28:36 pm EET","Uber","Spud","","","Muthu M","12"
"2024/03/09 11:09:33 am EET","Window","Champ;Vegan Harvest","","","Mam","8"
"2024/03/09 11:24:50 am EET","Window","Champ;Vegan Harvest","","","Mom","8"
"2024/03/09 12:11:04 pm EET","Window","Margie","","","Lady","1"
"2024/03/09 12:14:39 pm EET","Uber","Zesty Zucchini","","","Thulani S ","22"
"2024/03/09 12:34:31 pm EET","Window","Pig n Paradise","","","Couple","8"
"2024/03/09 12:46:59 pm EET","Window","Margie","","","Family","7"
"2024/03/09 12:50:44 pm EET","Uber","Champ;Pig n Paradise","","","Charlie D","15"
"2024/03/09 12:58:01 pm EET","Uber","Margie;Champ;Vegan Harvest","","","Frans","18"
"2024/03/09 1:00:59 pm EET","Uber","Champ","","","Daniel k","14"
"2024/03/09 1:02:55 pm EET","Uber","Mish-Mash","","","Zinhle","15"
"2024/03/09 1:21:08 pm EET","Uber","Champ","","","Ndivhu m","13"
"2024/03/09 1:27:39 pm EET","Uber","Pig n Paradise;Spud;Poppa's","","","Lindsay F(No Anchovies on Poppas)","17"
"2024/03/09 1:34:13 pm EET","Window","Margie","","","Lady+mushrooms on margie(,×2veggie,special)","10"
"2024/03/09 1:45:17 pm EET","Uber","Pig n Paradise","Pig n Paradise","","Prasan n","15"
"2024/03/09 1:51:05 pm EET","Window","Vegan Harvest","","","Creatory","7"
"2024/03/09 2:08:13 pm EET","Uber","Spud","","","Mpolokeng c","11"
"2024/03/09 2:22:42 pm EET","Window","Margie;Spud","","","Spud without chillie oil","10"
"2024/03/09 2:25:26 pm EET","Window","Margie","","","Creatory Studio","10"
"2024/03/09 2:26:16 pm EET","Window","Mish-Mash;Lekker'izza","","","Creatory Studio","10"
"2024/03/09 2:26:58 pm EET","Window","Margie","","","Creatory Studio ( chilli oil & garlic)","10"
"2024/03/09 2:27:32 pm EET","Uber","Pig n Paradise","","","Jannas V","9"
"2024/03/09 2:30:00 pm EET","Window","Margie","","","Creatory Studio","10"
"2024/03/09 2:31:34 pm EET","Window","Margie;Vegan Harvest","Margie","","Creatory studio","7"
"2024/03/09 2:32:22 pm EET","Uber","Margie;Champ","","","Racheal m","12"
"2024/03/09 2:55:35 pm EET","Window","Sunshine Margherita","","","Creatory Studio","8"
"2024/03/09 2:56:24 pm EET","Window","Mushroom Cloud","","","Creatory Studio (chilli oil on the side)","8"
"2024/03/09 3:33:24 pm EET","Window","Margie","","","Creatory Studio (garlic cooked)","10"
"2024/03/09 3:34:24 pm EET","Uber","Mish-Mash","","","Nicol R","7"
"2024/03/09 3:41:36 pm EET","Uber","Lekker'izza","","","Raymond Z","7"
"2024/03/09 3:42:32 pm EET","Uber","Champ;Lekker'izza","","","Jamie L (no spring onions)","12"
"2024/03/09 3:48:19 pm EET","Uber","Margie;Mish-Mash","","","Jeff","14"
